"Lon","Lat","NAMES","DATE","TYPE"
-86.9803,36.0917,"October 1988",1988-10-08 07:00:00,"Class_B"
-87.0886,36.1874,"November 2008",2008-11-29 06:00:00,"Class_B"
-95.77,33.24722,"1990",2003-12-15 06:00:00,"Class_B"
-101.5361,33.45278,"January 2001",2001-01-06 06:00:00,"Class_B"
-93.87194,31.56,"June Late 1970s",2004-02-03 06:00:00,"Class_B"
-98.03083,29.57444,"July 1993",1993-07-01 06:00:00,"Class_B"
-94.11611,33.37917,"October 1978",1978-10-28 07:00:00,"Class_B"
-96.55,30.33333,"July 1972",1972-07-15 07:00:00,"Class_B"
-94.25556,33.18528,"July 1997",1997-07-15 06:00:00,"Class_B"
-97.06667,28.725,"August 1997",1997-08-22 06:00:00,"Class_B"
-96.80417,32.5175,"1938",1938-06-30 07:00:00,"Class_B"
-96.69583,32.26889,"1964",1964-06-30 07:00:00,"Class_B"
-96.53,33.75556,"1975",1975-06-30 07:00:00,"Class_B"
-94.81806,32.4125,"1978",1978-06-30 07:00:00,"Class_B"
-95.70861,31.40444,"1930",1930-09-30 06:00:00,"Class_B"
-94.33334,31.33333,"October 1996",2003-10-15 06:00:00,"Class_B"
-95.68333,31.78333,"October 1998",2003-10-17 06:00:00,"Class_B"
-95.62861,33.82722,"December 2001",2001-12-29 06:00:00,"Class_B"
-94.20695,32.1,"November 1992",1992-11-25 06:00:00,"Class_B"
-96.96333,33.81861,"1975",2004-05-24 06:00:00,"Class_B"
-97.81083,29.385,"2002",2003-10-08 06:00:00,"Class_B"
-100.8361,33.62167,"October 2003",2003-11-06 06:00:00,"Class_B"
-98.05,32.53333,"August 2003",2003-12-12 06:00:00,"Class_B"
-96.27306,33.59,"October 2001",2003-12-15 06:00:00,"Class_B"
-95.58334,30.95972,"December 2003",2004-01-09 06:00:00,"Class_B"
-95.54278,33.33,"May 1978",2004-01-09 06:00:00,"Class_B"
-95.24917,33.34139,"August 2002",2003-12-30 06:00:00,"Class_B"
-94.86833,32.28944,"October 2002",2003-12-30 06:00:00,"Class_B"
-95.41817,32.51556,"January 2004",2004-10-03 06:00:00,"Class_B"
-100.5167,31.84167,"1988 or 89",2004-01-22 06:00:00,"Class_B"
-94.37361,32.65,"December 1996",2004-02-28 06:00:00,"Class_B"
-94.6,32.9,"1977",2004-03-01 06:00:00,"Class_B"
-96.2,31.87333,"December 2002",2004-04-28 06:00:00,"Class_B"
-96.04472,28.8,"June 2004",2004-06-30 06:00:00,"Class_B"
-98.38333,32.83333,"July 1988",2004-10-31 06:00:00,"Class_B"
-93.68333,30.76667,"September 2004",2004-09-06 06:00:00,"Class_B"
-95.71278,30.52694,"October 2004",2004-10-29 06:00:00,"Class_B"
-95.36166,30.405,"November 2004",2004-11-26 06:00:00,"Class_B"
-100.4104,29.24665,"August 1994",1994-08-13 06:00:00,"Class_B"
-96.59167,30.525,"November 2003",2005-01-17 06:00:00,"Class_B"
-95.12305,30.55,"November 2004",2004-11-24 06:00:00,"Class_B"
-93.89,30.43444,"April 2005",2005-04-25 06:00:00,"Class_B"
-94.58,30.71139,"April 2005",2005-04-26 06:00:00,"Class_B"
-94.66653,30.66986,"March 2005",2005-05-08 06:00:00,"Class_B"
-95.5,29,"February 2005",2005-02-01 06:00:00,"Class_B"
-95.13,30.46,"May 2005",2005-06-27 06:00:00,"Class_B"
-93.97194,30.33778,"August 2005",2005-08-14 06:00:00,"Class_B"
-95.47556,30.14378,"October 2005",2005-10-18 06:00:00,"Class_B"
-95.77908,30.54366,"April 2006",2006-04-01 05:00:00,"Class_B"
-100.545,30.566,"July 2006",2006-07-19 06:00:00,"Class_B"
-95.20691,31.50773,"August 2006",2006-08-27 06:00:00,"Class_B"
-97.59946,31.37756,"December 2004",2004-12-01 06:00:00,"Class_B"
-100.4219,31.44815,"August 2006",2006-08-01 06:00:00,"Class_B"
-98.34489,32.817,"December 1994",2008-01-10 06:00:00,"Class_B"
-98.53998,31.4771,"November 2007",2008-10-06 06:00:00,"Class_B"
-95.75645,30.812,"about 1961",1961-11-11 06:00:00,"Class_B"
-97.03784,33.27303,"April 2008",2008-04-08 06:00:00,"Class_B"
-95.92831,33.79094,"August 2009",2009-08-22 06:00:00,"Class_B"
-96.76199,33.81435,"July 2007",2007-07-04 06:00:00,"Class_B"
-97.02299,33.33614,"September 1990",1990-09-14 06:00:00,"Class_B"
-111.2186,39.64175,"October 1988",1988-10-19 07:00:00,"Class_B"
-111.6068,40.25622,"October 1982",1982-10-31 06:00:00,"Class_B"
-111.63,40.42,"July 2004",2004-07-05 06:00:00,"Class_B"
-110,40.65,"August 2005",2005-08-02 06:00:00,"Class_B"
-109.75,40.9,"August 2004",2004-08-10 06:00:00,"Class_B"
-111.23,39.48,"August 2005",2005-08-15 06:00:00,"Class_B"
-111.625,40.9,"October 2006",2006-10-15 06:00:00,"Class_B"
-109.725,40.915,"October 1989",1989-10-03 07:00:00,"Class_B"
-109.575,40.75,"July 2006",2007-07-09 06:00:00,"Class_B"
-111.5986,40.26705,"March 2003",2003-03-15 06:00:00,"Class_B"
-110.825,40.825,"June 2001",2001-06-13 06:00:00,"Class_B"
-110.9325,40.77988,"July 1986",1986-07-19 06:00:00,"Class_B"
-111.6149,41.6359,"October 1978",1978-10-07 07:00:00,"Class_B"
-110.8139,40.61087,"August 1985-1986",1985-08-17 06:00:00,"Class_B"
-110.3583,40.61125,"August 2007",2007-08-22 06:00:00,"Class_B"
-111.5833,41.41125,"August 2007",2007-08-31 06:00:00,"Class_B"
-111.6956,40.34937,"1998",1998-01-31 06:00:00,"Class_B"
-111.6348,41.49955,"September 2006",2006-09-07 06:00:00,"Class_B"
-111.6631,38.8204,"September 1988",1988-09-04 06:00:00,"Class_B"
-111.1339,39.58375,"August 1996",1996-08-22 06:00:00,"Class_B"
-111.8189,40.9744,"August 1977",1977-08-22 07:00:00,"Class_B"
-111.6508,40.60779,"1964",1964-08-01 07:00:00,"Class_B"
-79.49707,37.53434,"1988",1988-11-01 06:00:00,"Class_B"
-77.34879,38.80319,"August 1995",1995-08-15 06:00:00,"Class_B"
-76.77447,37.1694,"July 1998",1998-07-24 06:00:00,"Class_B"
-76.28729,36.5884,"July 2000",2000-07-21 06:00:00,"Class_B"
-82.4179,36.8778,"October 2004",2004-10-16 06:00:00,"Class_B"
-80.04166,36.94165,"November 2003",2003-11-13 06:00:00,"Class_B"
-80.8797,37.00085,"October 2003",2003-10-23 06:00:00,"Class_B"
-78.9279,37.9808,"June 1984",2008-01-21 06:00:00,"Class_B"
-79.16096,38.54602,"November 1995",1995-11-18 06:00:00,"Class_B"
-76.364,36.6765,"January 2008",2008-01-12 06:00:00,"Class_B"
-79.14478,38.56546,"August 2010",2010-08-21 06:00:00,"Class_B"
-73.0723,43.1635,"August 2005",2005-08-25 06:00:00,"Class_B"
-121.8053,48.64056,"1994-1997+",1994-05-13 06:00:00,"Class_B"
-121.0922,46.98333,"September 1983",1983-09-01 06:00:00,"Class_B"
-117.6767,46.33333,"July 2000",2000-07-24 06:00:00,"Class_B"
-122.1914,46.04722,"July 1985",1985-07-01 06:00:00,"Class_B"
-123.1967,47.5616,"August 1992",1992-08-29 06:00:00,"Class_B"
-122.5386,47.0044,"August 2000",2000-08-16 06:00:00,"Class_B"
-121.3051,46.8733,"July 2000",2000-07-21 06:00:00,"Class_B"
-122.1914,47.79111,"1999",1999-05-12 06:00:00,"Class_B"
-120.5122,48.59694,"October 2000",2000-10-06 06:00:00,"Class_B"
-122.3442,46.71,"1990",1990-09-22 06:00:00,"Class_B"
-121.5825,45.91694,"September 2000",2000-09-14 06:00:00,"Class_B"
-120.835,47.495,"August 1968",1968-08-30 07:00:00,"Class_B"
-120.9591,47.8498,"August 1975",1975-08-10 07:00:00,"Class_B"
-120.6705,47.4644,"May 1997",1977-05-22 07:00:00,"Class_B"
-123.5864,48.0281,"1977",1997-05-15 06:00:00,"Class_B"
-122.3353,45.69,"June 1985",1985-06-28 06:00:00,"Class_B"
-122.8994,47.7442,"April 1996",1996-04-14 06:00:00,"Class_B"
-121.6406,48.02611,"July 1974",1974-07-06 07:00:00,"Class_B"
-121.6508,45.75056,"1950",1950-05-01 07:00:00,"Class_B"
-120.3,47.29833,"July 2000",2000-07-15 06:00:00,"Class_B"
-124.053,47.0413,"1998,2000",2000-12-01 06:00:00,"Class_B"
-120.7967,47.14472,"1996-97",1997-01-01 06:00:00,"Class_B"
-123.6619,47.01139,"April 1996",1996-04-17 06:00:00,"Class_B"
-117.9486,46.03333,"December 2000",2001-01-16 06:00:00,"Class_B"
-121.7569,47.5225,"1970",1970-05-13 07:00:00,"Class_B"
-121.4317,47.425,"August 1984",1984-08-15 06:00:00,"Class_B"
-121.5356,47.3958,"May 1998",1998-05-18 06:00:00,"Class_B"
-121.7565,47.1998,"1995",1995-09-13 06:00:00,"Class_B"
-120.8908,47.25722,"July 1997",1997-07-05 06:00:00,"Class_B"
-121.2692,46.93333,"October 2000",2000-10-28 06:00:00,"Class_B"
-121.2981,46.87139,"June 2000",2000-06-13 06:00:00,"Class_B"
-121.7731,47.4317,"September 1996",1996-02-17 06:00:00,"Class_B"
-122.9367,46.49139,"1967",1967-08-18 07:00:00,"Class_B"
-121.4625,46.55139,"1980",1980-11-12 06:00:00,"Class_B"
-123.2334,47.3542,"April 1996",1996-04-14 06:00:00,"Class_B"
-120.1075,48.61972,"October 1997",1997-10-15 06:00:00,"Class_B"
-117.4694,48.66611,"August 1996",1996-08-24 06:00:00,"Class_B"
-122.5386,47.00444,"March 2000",2000-03-13 06:00:00,"Class_B"
-122.7607,46.9363,"July 1985",1985-07-26 06:00:00,"Class_B"
-122.5789,47.32944,"August 1999",1999-08-18 06:00:00,"Class_B"
-122.5819,47.3724,"January 1996",1996-01-01 06:00:00,"Class_B"
-122.4328,47.15556,"1980",1980-04-16 05:00:00,"Class_B"
-122.1967,46.06333,"August 1972",1972-08-15 07:00:00,"Class_B"
-121.7913,46.3341,"March 1969",1969-03-09 06:00:00,"Class_B"
-122.0514,46.17861,"June 1998",1998-06-18 06:00:00,"Class_B"
-121.8134,47.8895,"August 1998",1998-08-28 06:00:00,"Class_B"
-122.4133,46.803,"August 1973",1973-08-15 07:00:00,"Class_B"
-122.4133,46.803,"1981",1981-09-16 06:00:00,"Class_B"
-122.1483,48.78056,"June 1976",1976-06-16 07:00:00,"Class_B"
-121.1458,46.5602,"November 1996",1996-11-01 06:00:00,"Class_B"
-117.1153,47.92528,"December 1961",1961-12-28 06:00:00,"Class_B"
-121.705,48.2688,"April 1975",1975-04-16 07:00:00,"Class_B"
-122.0874,47.0945,"April 1978",1978-04-30 07:00:00,"Class_B"
-122.015,46.10444,"August 1998",1998-08-27 06:00:00,"Class_B"
-121.6594,47.1608,"May 2000",2000-05-15 06:00:00,"Class_B"
-121.725,47.41,"September 1994",1994-09-10 06:00:00,"Class_B"
-120.2758,47.19944,"November 1970",1970-11-22 06:00:00,"Class_B"
-122.1283,46.10861,"March 2001",2001-03-04 06:00:00,"Class_B"
-118.0519,46.0675,"January 2000",2000-03-06 06:00:00,"Class_B"
-121.0777,47.2842,"July 1998",2004-10-16 06:00:00,"Class_B"
-121.2764,46.82167,"July 2000",2000-07-25 06:00:00,"Class_B"
-121.1544,47.7117,"April 1970",1970-04-14 06:00:00,"Class_B"
-123.1583,47.2641,"July 2001",2001-07-03 06:00:00,"Class_B"
-121.8,46.1333,"August 2001",2001-08-11 06:00:00,"Class_B"
-121.6667,45.9667,"August 2001",2001-08-15 06:00:00,"Class_B"
-122.4275,46.5347,"October 1990",1990-10-15 07:00:00,"Class_B"
-121.9697,47.85556,"August 2001",2001-08-01 06:00:00,"Class_B"
-122.8241,48.09725,"1998",2004-10-10 06:00:00,"Class_B"
-118.9844,48.40611,"October 2001",2001-10-12 06:00:00,"Class_B"
-117.6454,47.981,"September 2001",2004-10-17 06:00:00,"Class_B"
-121.0638,46.621,"October 2001",2001-10-29 06:00:00,"Class_B"
-121.7064,46.08515,"September 1999/2000",2000-09-15 06:00:00,"Class_B"
-121.7944,46.1036,"September 1999",1999-09-06 06:00:00,"Class_B"
-121.8078,48.2775,"October 1973",1973-10-20 07:00:00,"Class_B"
-121.6278,48.72917,"July 1982",1982-07-11 06:00:00,"Class_B"
-122.0375,47.40667,"July 1975",1975-07-31 07:00:00,"Class_B"
-122.82,46.37,"1970",1970-07-01 07:00:00,"Class_B"
-122.0252,46.5256,"September 2002",2002-09-19 06:00:00,"Class_B"
-121.1008,47.3991,"June 1992",2004-12-07 06:00:00,"Class_B"
-120.319,47.4822,"October 2002",2002-10-17 06:00:00,"Class_B"
-121.9191,46.0969,"October 2002",2002-10-20 06:00:00,"Class_B"
-120.718,47.8323,"July 1996",2005-01-20 06:00:00,"Class_B"
-118.9505,47.9093,"August 2002",2004-10-13 06:00:00,"Class_B"
-122.2864,47.0586,"November 2002",2002-11-15 06:00:00,"Class_B"
-121.1692,45.88039,"October 1988",2003-04-23 06:00:00,"Class_B"
-124.5301,47.9477,"October 2000",2005-04-05 06:00:00,"Class_B"
-121.3676,47.8901,"June 2003",2003-06-21 06:00:00,"Class_B"
-121.9192,46.21583,"June 2003",2003-06-25 06:00:00,"Class_B"
-119.7023,48.9138,"June 1994",1994-06-15 06:00:00,"Class_B"
-123.8979,47.4645,"June 2003",2000-06-17 06:00:00,"Class_B"
-121.6967,48.9058,"August 2003",2003-08-15 06:00:00,"Class_B"
-121.5497,47.0228,"September 2003",2003-12-09 06:00:00,"Class_B"
-121.6606,46.7225,"November 2002",2002-11-02 06:00:00,"Class_B"
-123.1208,47.5958,"1978 or 79",1978-07-15 07:00:00,"Class_B"
-122.2738,46.79955,"May 1981",1981-05-31 06:00:00,"Class_B"
-123.4898,47.2293,"February 1984/1996",2004-11-16 06:00:00,"Class_B"
-121.8864,45.723,"August 1978",2005-02-05 06:00:00,"Class_B"
-122.885,47.23194,"September 2003",2004-06-08 06:00:00,"Class_B"
-121.4454,47.46312,"August 1984",2004-05-25 06:00:00,"Class_B"
-122.8531,47.9237,"September 2001",2001-09-15 06:00:00,"Class_B"
-122.6916,48.247,"October 2002",2002-10-15 06:00:00,"Class_B"
-121.5633,47.40245,"July 2004",2004-07-22 06:00:00,"Class_B"
-122.0262,48.21095,"September 1983",2004-09-30 06:00:00,"Class_B"
-121.4044,47.33515,"July 1991",2004-08-18 06:00:00,"Class_B"
-121.8943,47.16145,"April 2003",2003-04-05 05:00:00,"Class_B"
-123.7108,48.08025,"September 2004",2004-09-20 06:00:00,"Class_B"
-121.6669,46.01665,"1990",1990-05-15 06:00:00,"Class_B"
-122.3416,46.44165,"November 2004",2004-11-12 06:00:00,"Class_B"
-123.3958,47.2055,"November 2002",2002-11-01 06:00:00,"Class_B"
-121.7512,46.0803,"1997",1997-05-15 06:00:00,"Class_B"
-122.2985,46.951,"1967-1970",1967-07-15 07:00:00,"Class_B"
-121.7812,47.4352,"2004",2004-09-30 06:00:00,"Class_B"
-123.8647,46.988,"December 2004",2004-12-18 06:00:00,"Class_B"
-123.7349,48.1368,"October 2004",2004-10-11 06:00:00,"Class_B"
-122.0247,48.9294,"1987",1987-09-15 06:00:00,"Class_B"
-121.7476,46.0189,"August 1993",1993-08-02 06:00:00,"Class_B"
-122.1301,46.3751,"September 2004",2004-09-15 06:00:00,"Class_B"
-122.2196,48.78336,"July 2003",2003-07-13 06:00:00,"Class_B"
-124.3324,47.5532,"October 2004",2004-10-21 06:00:00,"Class_B"
-123.2383,46.8434,"April 2005",2005-03-31 05:00:00,"Class_B"
-117.2833,48.79056,"April 2002",2005-04-18 06:00:00,"Class_B"
-120.2238,47.2637,"April 2005",2005-04-17 06:00:00,"Class_B"
-120.715,47.775,"August 2004",2004-08-11 06:00:00,"Class_B"
-121.3603,46.74778,"August 2001",2005-07-08 06:00:00,"Class_B"
-122.5926,47.0849,"March 1971",1971-03-01 06:00:00,"Class_B"
-123.9364,47.86028,"June 2005",2005-09-15 06:00:00,"Class_B"
-122.195,47.275,"May 2002",2002-05-01 06:00:00,"Class_B"
-121.1544,47.71167,"August 2005",2005-09-12 06:00:00,"Class_B"
-122.1761,45.4549,"September 2005",2005-09-05 06:00:00,"Class_B"
-124.1736,46.92694,"August 2005",2005-10-29 06:00:00,"Class_B"
-122.0297,46.75861,"April 2005",2005-11-02 06:00:00,"Class_B"
-121.9313,46.09035,"June 1981",1981-06-01 06:00:00,"Class_B"
-123.8796,47.86697,"August 2001",2006-02-23 06:00:00,"Class_B"
-123.8358,46.93755,"October 2005",2005-10-15 06:00:00,"Class_B"
-121.1958,47.79222,"July 1993",2005-11-03 06:00:00,"Class_B"
-121.3685,48.66175,"July 2005",2005-12-03 06:00:00,"Class_B"
-120.7426,47.74435,"November 2005",2005-12-03 06:00:00,"Class_B"
-122.3291,46.13795,"August 2005",2005-08-19 06:00:00,"Class_B"
-120.1611,48.45809,"October 2005",2005-10-17 06:00:00,"Class_B"
-117.3672,48.86479,"July 2005",2005-07-27 06:00:00,"Class_B"
-122.535,47.7504,"September 2005",2006-03-03 06:00:00,"Class_B"
-123.582,47.969,"1966",1966-05-01 07:00:00,"Class_B"
-121.5775,46.14853,"September 2006",2006-09-12 06:00:00,"Class_B"
-123.2008,47.3978,"September 2006",2006-11-19 06:00:00,"Class_B"
-119.0802,48.71545,"October 2006",2006-10-06 06:00:00,"Class_B"
-121.5777,48.22336,"October 2006",2006-10-13 06:00:00,"Class_B"
-119.7595,48.3912,"October 2006",2006-10-18 06:00:00,"Class_B"
-123.1976,47.396,"October 2006",2006-11-03 06:00:00,"Class_B"
-119.5423,48.94655,"October 2006",2006-10-20 06:00:00,"Class_B"
-120.1611,48.45809,"October 2006",2006-08-19 06:00:00,"Class_B"
-121.4844,47.1144,"April 1999",1999-04-15 06:00:00,"Class_B"
-122.9316,46.50511,"January 2007",2007-01-15 06:00:00,"Class_B"
-119.187,48.32956,"August 2006",2006-08-01 06:00:00,"Class_B"
-122.105,47.6597,"October 2005",2005-10-12 06:00:00,"Class_B"
-121.8221,46.74551,"July 1982",1982-07-15 06:00:00,"Class_B"
-122.6893,46.94445,"July 1987",1987-07-15 06:00:00,"Class_B"
-122.0467,46.74621,"July 2007",2007-09-10 06:00:00,"Class_B"
-122.1931,46.11887,"August 2007",2007-08-07 06:00:00,"Class_B"
-121.8738,46.40153,"September 2007",2007-09-03 06:00:00,"Class_B"
-121.45,47.09685,"July 2002",2007-07-15 06:00:00,"Class_B"
-121.6738,47.86405,"October 07",2007-10-14 06:00:00,"Class_B"
-122.5377,47.74225,"November 2007",2008-01-28 06:00:00,"Class_B"
-121.905,48.105,"January 2008",2008-02-01 06:00:00,"Class_B"
-121.5354,47.55477,"July 2005",2005-07-16 06:00:00,"Class_B"
-122.9539,48.03632,"March 1983",2008-06-01 06:00:00,"Class_B"
-121.9677,48.11509,"March 2005",2005-03-01 06:00:00,"Class_B"
-123.6886,46.35099,"December 1992",1992-12-26 06:00:00,"Class_B"
-122.6766,47.2198,"March 2008",2008-03-12 07:00:00,"Class_B"
-123.2349,46.63153,"June 04-05",2004-06-12 06:00:00,"Class_B"
-123.9878,47.2331,"July 2008",2008-07-05 06:00:00,"Class_B"
-122.2484,47.1787,"August 1983",1983-08-06 06:00:00,"Class_B"
-122.0303,46.39019,"August 2008",2008-08-06 06:00:00,"Class_B"
-121.9563,47.00008,"August 2008",2008-08-24 06:00:00,"Class_B"
-121.936,46.48441,"November 1998",1998-11-21 06:00:00,"Class_B"
-122.3574,46.878,"September 2008",2008-09-29 06:00:00,"Class_B"
-121.6321,46.99857,"September 2008",2008-09-14 06:00:00,"Class_B"
-121.718,45.9216,"November 2008",2008-11-26 06:00:00,"Class_B"
-123.0533,47.71782,"August 1980",1980-08-15 06:00:00,"Class_B"
-122.5089,48.17107,"March 2009",2009-03-19 07:00:00,"Class_B"
-118.5905,48.51673,"October 2006",2006-10-14 06:00:00,"Class_B"
-121.851,48.13025,"August 2008",2008-08-15 06:00:00,"Class_B"
-122.6361,46.51479,"May 2009",2009-05-17 06:00:00,"Class_B"
-121.2957,46.52485,"October 2008",2008-10-05 06:00:00,"Class_B"
-118.5545,48.7844,"March 05",2005-03-01 06:00:00,"Class_B"
-118.4102,48.95876,"July 1995",1995-07-01 06:00:00,"Class_B"
-121.4008,47.97205,"2002",2002-05-15 06:00:00,"Class_B"
-124.0273,46.31401,"July 1979",1979-07-15 07:00:00,"Class_B"
-121.7576,45.96578,"September 2009",2009-09-09 06:00:00,"Class_B"
-122.5572,46.38448,"September 2009",2009-09-12 06:00:00,"Class_B"
-122.0571,46.81398,"November 2008",2008-11-19 06:00:00,"Class_B"
-122.5319,46.49406,"June 2010",2010-06-09 06:00:00,"Class_B"
-122.8722,46.50105,"September 1980",1980-09-15 06:00:00,"Class_B"
-122.0566,46.75225,"June 2010",2010-06-25 06:00:00,"Class_B"
-122.6997,46.98578,"October 1977",1977-10-01 07:00:00,"Class_B"
-123.2259,47.46872,"September 2010",2010-09-04 06:00:00,"Class_B"
-122.2842,46.55354,"October 2000",2000-10-15 06:00:00,"Class_B"
-121.921,45.83632,"September 2010",2010-09-25 06:00:00,"Class_B"
-123.0235,46.50835,"2002",2002-06-15 06:00:00,"Class_B"
-123.1267,47.29435,"November 2010",2011-01-25 06:00:00,"Class_B"
-123.2005,47.41995,"August 2008",2011-01-11 06:00:00,"Class_B"
-123.7095,46.82742,"November 2010",2010-11-17 06:00:00,"Class_B"
-123.5436,47.94485,"January 2011",2011-01-16 06:00:00,"Class_B"
-122.0053,47.47952,"January 2011",2011-01-23 06:00:00,"Class_B"
-124.2306,47.2838,"August 2002",2002-08-01 06:00:00,"Class_B"
-122.7043,46.86044,"February 2011",2011-02-04 06:00:00,"Class_B"
-122.2322,48.0538,"November 2010",2010-11-11 06:00:00,"Class_B"
-118.4379,48.60844,"October 1986- 2008",2008-10-01 06:00:00,"Class_B"
-121.6692,47.90079,"April 2011",2011-04-26 06:00:00,"Class_B"
-122.6317,46.97441,"May 2011",2011-05-20 06:00:00,"Class_B"
-123.4013,46.71103,"April 2001",2001-04-20 06:00:00,"Class_B"
-91.87774,45.5258,"July  1976",1976-07-10 07:00:00,"Class_B"
-88.12464,45.43522,"February 1999",1999-02-18 06:00:00,"Class_B"
-90.1687,43.06171,"October 1994",1994-10-15 07:00:00,"Class_B"
-92.30575,46.05229,"June 2002",2002-08-19 06:00:00,"Class_B"
-89.8741,45.7264,"July 2001",2001-07-15 06:00:00,"Class_B"
-92.683,45.776,"October 1985",1985-10-01 07:00:00,"Class_B"
-88.1255,43.1575,"August 1996-1997",1997-08-15 06:00:00,"Class_B"
-89.66195,46.0484,"October 2001",2001-10-15 06:00:00,"Class_B"
-90.46,45.94,"December 2004",2005-01-06 06:00:00,"Class_B"
-89.7384,45.9555,"July 1991",1991-07-20 06:00:00,"Class_B"
-91.1713,46.6425,"November 2004",2004-11-16 06:00:00,"Class_B"
-90.7167,44.4723,"April 2004",2004-04-15 06:00:00,"Class_B"
-88.3245,43.251,"November 2006",2006-11-09 06:00:00,"Class_B"
-90.90444,46.59847,"October 1978",2007-06-27 06:00:00,"Class_B"
-87.49564,44.69867,"April 2003",2003-04-15 06:00:00,"Class_B"
-91.10812,46.25961,"June 2003",2008-08-18 06:00:00,"Class_B"
-88.5233,45.02176,"August 1967",1968-08-15 07:00:00,"Class_B"
-89.18135,43.8708,"March 2010",2010-03-10 06:00:00,"Class_B"
-88.38782,45.95359,"November 2008",2008-10-26 07:00:00,"Class_B"
-87.63705,45.05592,"April 1981",1981-04-15 05:00:00,"Class_B"
-79.32608,39.06881,"July 2000",2000-07-23 06:00:00,"Class_B"
-81,38,"October 1998-1999",1998-11-01 06:00:00,"Class_B"
-82.52633,38.38096,"1980",1980-07-01 06:00:00,"Class_B"
-81.60155,37.46292,"August 1998",1998-08-01 06:00:00,"Class_B"
-80.51534,38.27832,"December 1997",1997-12-01 06:00:00,"Class_B"
-82.07358,38.46118,"June 2001",2001-06-15 06:00:00,"Class_B"
-82.25949,38.5464,"November about 1960",1960-11-15 06:00:00,"Class_B"
-79.33517,38.90203,"July 1999",1999-07-01 06:00:00,"Class_B"
-81.14714,37.80531,"July 1975",1975-07-04 07:00:00,"Class_B"
-82.0849,38.8448,"January 2001",2001-01-20 06:00:00,"Class_B"
-79.7802,38.7084,"October 1991/1989",1991-10-19 07:00:00,"Class_B"
-79.5653,38.6934,"January 2004",2004-01-01 06:00:00,"Class_B"
-79.3999,38.8554,"October '01or '02",2001-10-16 06:00:00,"Class_B"
-80.17528,38.10833,"April 2005",2005-04-13 06:00:00,"Class_B"
-81.14833,39.61958,"June 2004",2004-06-05 06:00:00,"Class_B"
-80.5621,39.6723,"October 2005",2005-10-09 06:00:00,"Class_B"
-80.19044,38.10785,"April 2005",2005-04-09 06:00:00,"Class_B"
-79.52835,38.7016,"October 1996",1996-10-11 06:00:00,"Class_B"
-79.98335,39.05,"September 2005",2005-05-30 06:00:00,"Class_B"
-80.985,39.51,"December 2005",2005-12-12 06:00:00,"Class_B"
-81.5784,38.8317,"August 1983 or 84",2006-05-16 06:00:00,"Class_B"
-80.17294,38.20065,"October 2004",2004-10-30 06:00:00,"Class_B"
-81.0321,38.7365,"July 2006",2006-07-16 06:00:00,"Class_B"
-79.9442,39.6716,"May 1988-2003",2003-05-10 06:00:00,"Class_B"
-82.0029,37.75415,"August 1990",1990-06-10 06:00:00,"Class_B"
-79.665,39.9433,"January 2007",2007-01-09 06:00:00,"Class_B"
-79.95695,38.8762,"July 2003",2007-05-20 06:00:00,"Class_B"
